id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,addr_state,Country
71423,12800, 36 months,6.89%,394.59,A,A3,Warehouse ,4 years,MORTGAGE,55000,debt_consolidation,SD,United States
26865,4800, 36 months,9.17%,153.02,B,B2,Water analysis,10+ years,RENT,41000,credit_card,TN,United States
108778,8475, 36 months,13.99%,289.62,C,C4,0,n/a,RENT,47000,credit_card,California,United States
376947,16850, 60 months,21.67%,462.23,E,E5,property maintenance,9 years,MORTGAGE,42341,debt_consolidation,FL,United States
2481,17000, 36 months,7.49%,528.73,A,A4,Business System Analyst,3 years,MORTGAGE,81000,debt_consolidation,California,United States
154538,24000, 60 months,8.18%,488.71,B,B1,Manager Applications & Certification,4 years,RENT,83000,debt_consolidation,California,United States
203859,7000, 36 months,7.89%,219,A,A5,Supervisor ,9 years,RENT,30000,credit_card,KS,United States
86962,28000, 60 months,17.86%,708.89,D,D5,Collision Repair Consultant,4 years,MORTGAGE,82000,debt_consolidation,TX,United States
203543,8200, 36 months,6.24%,250.36,A,A2,Cart Courtesy Associate,8 years,RENT,20000,credit_card,MO,United States
115639,26500, 60 months,15.61%,638.96,D,D1,owner,8 years,OWN,95000,debt_consolidation,California,United States
289203,25000, 60 months,10.99%,543.44,B,B4,CFO,1 year,MORTGAGE,125000,credit_card,MO,United States
167682,35000, 60 months,17.86%,886.11,D,D5,PMO,3 years,RENT,85000,credit_card,Arizona,United States
192718,20000, 60 months,16.55%,492.23,D,D2,Laborer,8 years,MORTGAGE,96000,credit_card,IL,United States
324750,24350, 60 months,20.49%,651.79,E,E4,Automotive Parts Specialist,10+ years,OWN,53000,credit_card,NC,United States
149848,15000, 36 months,12.29%,500.3,C,C1,Driver ,10+ years,MORTGAGE,96000,debt_consolidation,GA,United States
339995,7000, 36 months,10.99%,229.14,B,B4,server,5 years,RENT,34000,credit_card,Maryland,United States
267956,21000, 60 months,12.29%,470.22,C,C1,Operations Technician,10+ years,MORTGAGE,70000,credit_card,NV,United States
158238,8650, 36 months,18.55%,315.11,E,E2,sales,8 years,MORTGAGE,60000,other,MI,United States
353737,5000, 36 months,7.89%,156.43,A,A5,production manager,< 1 year,MORTGAGE,65000,debt_consolidation,GA,United States
150142,7000, 36 months,10.99%,229.14,B,B4,Dispatch,2 years,RENT,62000,credit_card,CO,United States
248453,18000, 36 months,7.89%,563.15,A,A5,Regional Director,10+ years,MORTGAGE,162000,debt_consolidation,NJ,United States
72694,21000, 60 months,13.67%,485.05,C,C4,Director of Business Development,10+ years,MORTGAGE,138000,debt_consolidation,FL,United States
391135,21000, 60 months,12.39%,471.29,C,C1,Manager,6 years,MORTGAGE,152750,credit_card,IL,United States
294631,15500, 36 months,17.57%,557.03,D,D4,Business Manager,10+ years,MORTGAGE,96000,debt_consolidation,TX,United States
219241,35000, 60 months,18.25%,893.54,E,E1,Project Director,7 years,MORTGAGE,95000,debt_consolidation,Maryland,United States
70425,30000, 60 months,19.99%,794.65,E,E4,Under ground coalminer,7 years,MORTGAGE,70000,debt_consolidation,WV,United States
15582,20000, 36 months,10.64%,651.37,B,B4,Mathematician,6 years,RENT,110000,major_purchase,IL,United States
40451,19000, 60 months,11.22%,415.2,B,B5,Fire systems inspector ,10+ years,RENT,60000,credit_card,Kentucky,United States
233048,16000, 60 months,17.86%,405.08,D,D5,Manager,10+ years,RENT,58000,debt_consolidation,Massachusetts,United States
5644,35000, 60 months,10.78%,757.16,B,B4,LIEUTENANT,10+ years,RENT,102000,debt_consolidation,IL,United States
99832,21000, 60 months,7.89%,424.7,A,A5,DC Operations Manager,10+ years,MORTGAGE,110000,debt_consolidation,IN,United States
2849,11500, 36 months,11.99%,381.91,C,C1,Assistant Aquatics Director,8 years,OWN,40000,debt_consolidation,NY,United States
135133,4000, 36 months,15.61%,139.86,D,D1,Operational Manager,6 years,RENT,34000,small_business,NV,United States
285464,17000, 36 months,16.99%,606.02,D,D3,Owner,2 years,RENT,50000,small_business,MI,United States
277996,9600, 36 months,5.32%,289.11,A,A1,Wealth Strategy Associate,4 years,RENT,40000,debt_consolidation,MI,United States
265631,23900, 36 months,16.55%,846.76,D,D2,Administrative Specialist,6 years,RENT,52000,major_purchase,California,United States
420582,21000, 36 months,12.99%,707.48,C,C2,OFFICE MANAGER,10+ years,RENT,55000,credit_card,California,United States
66477,15725, 36 months,17.57%,565.12,D,D4,Owner,3 years,RENT,90000,small_business,FL,United States
317429,15000, 36 months,6.39%,458.99,A,A2,Project Specialist,7 years,MORTGAGE,48000,debt_consolidation,California,United States
171865,8475, 36 months,17.86%,305.8,D,D5,Registered Nurse,< 1 year,RENT,60000,other,NY,United States
415924,8000, 36 months,7.49%,248.82,A,A4,Electronics Mechanic Supervisor,10+ years,RENT,80000,credit_card,NY,United States
26243,5000, 36 months,12.59%,167.49,C,C2,Financial Secretary,9 years,RENT,36500,credit_card,OH,United States
286851,11425, 36 months,17.57%,410.59,D,D4,0,n/a,RENT,28000,debt_consolidation,AL,United States
383434,12300, 36 months,7.49%,382.55,A,A4,senior financial analyst,< 1 year,RENT,80000,credit_card,NJ,United States
59055,7000, 36 months,9.99%,225.84,B,B3,armament technician,10+ years,MORTGAGE,60000,medical,Arizona,United States
165881,20000, 36 months,8.18%,628.39,B,B1,Radiation Oncology Technologist,10+ years,MORTGAGE,100000,debt_consolidation,PA,United States
386795,6600, 36 months,8.19%,207.4,A,A5,0,n/a,RENT,30000,debt_consolidation,NV,United States
323792,20000, 36 months,12.69%,670.9,C,C2,Owner,9 years,RENT,100000,small_business,NY,United States
154214,20000, 36 months,12.69%,670.9,C,C2,Lead Billing Analyst,9 years,MORTGAGE,130000,debt_consolidation,GA,United States
376730,20000, 36 months,13.99%,683.46,C,C4,Teacher,6 years,RENT,53000,debt_consolidation,NY,United States
77136,33200, 60 months,16.55%,817.1,D,D2,Nuke Inspector,6 years,MORTGAGE,89000,home_improvement,IN,United States
150974,10000, 60 months,13.99%,232.64,C,C4,Assistant District Traffic Engineer,10+ years,MORTGAGE,87125,credit_card,SC,United States
169640,6000, 36 months,10.99%,196.41,B,B4,Education Coordinator,5 years,RENT,30000,debt_consolidation,IN,United States
70382,21000, 60 months,18.99%,544.64,E,E3,Banquet server ,8 years,MORTGAGE,75000,home_improvement,California,United States
7812,9600, 36 months,9.76%,308.69,B,B3,Government Relationship Manager,< 1 year,RENT,95000,debt_consolidation,MO,United States
44103,35000, 36 months,12.59%,1172.39,C,C2,Manager,1 year,OWN,86000,credit_card,Massachusetts,United States
239023,6000, 36 months,5.32%,180.69,A,A1,Postdoctoral Research Fellow,2 years,RENT,46000,debt_consolidation,California,United States
386750,14400, 36 months,7.49%,447.87,A,A4,Branch Manager,5 years,MORTGAGE,58000,medical,TX,United States
102248,20000, 60 months,9.17%,416.82,B,B2,Special Counsel,< 1 year,OWN,102000,debt_consolidation,NY,United States
130973,14275, 60 months,19.19%,371.8,E,E3,vet assistant,1 year,OWN,34000,credit_card,TX,United States
412329,5600, 36 months,15.59%,195.75,D,D1,Fixed Assets Accountant,4 years,MORTGAGE,53000,debt_consolidation,CO,United States
41100,5000, 36 months,11.99%,166.05,C,C1,Senior banker,4 years,MORTGAGE,50000,debt_consolidation,CO,United States
408479,9000, 36 months,14.31%,308.96,C,C4,Acounts Receivable,2 years,RENT,57600,debt_consolidation,WA,United States
393515,17625, 36 months,15.99%,619.56,D,D2,Rural Carrier,10+ years,RENT,49000,debt_consolidation,NY,United States
60314,18000, 60 months,20.99%,486.86,E,E5,Case Manager,10+ years,RENT,71000,debt_consolidation,NY,United States
19179,18000, 36 months,5.32%,542.07,A,A1,0,n/a,MORTGAGE,75000,debt_consolidation,OR,United States
232046,9500, 36 months,6.89%,292.86,A,A3,Law Enforcement,5 years,OWN,102000,credit_card,CO,United States
236621,1200, 36 months,10.99%,39.29,B,B4,merchandise processor,< 1 year,OWN,20000,vacation,OH,United States
19533,15000, 36 months,5.32%,451.73,A,A1,Sr. Loan Officer,3 years,RENT,130000,debt_consolidation,Arizona,United States
258888,15000, 36 months,6.89%,462.41,A,A3,Analyst,< 1 year,RENT,82500,credit_card,NY,United States
8558,20750, 36 months,12.59%,695.06,C,C2,Registered RN,7 years,MORTGAGE,98000,debt_consolidation,TX,United States
376663,35000, 60 months,21.67%,960.11,E,E5,Engineer,10+ years,OWN,90000,debt_consolidation,NY,United States
370647,20000, 36 months,8.18%,628.39,B,B1,Vice President,8 years,MORTGAGE,142284,credit_card,FL,United States
31085,5300, 36 months,13.67%,180.3,C,C4,CLEANER,3 years,MORTGAGE,14976,credit_card,Arizona,United States
179234,19000, 36 months,11.53%,626.82,B,B5,SR. ACCOUNTS PAYABLE LEAD,10+ years,MORTGAGE,55000,home_improvement,TX,United States
290329,15000, 36 months,15.61%,524.48,D,D1,project worker,10+ years,OWN,52000,home_improvement,Massachusetts,United States
193643,11350, 60 months,18.55%,291.63,E,E2,Branch Finance Manager,5 years,RENT,35000,other,GA,United States
358571,16000, 60 months,7.89%,323.59,A,A5,Attorney,8 years,MORTGAGE,105300,credit_card,OR,United States
359817,20000, 60 months,13.99%,465.27,C,C4,SALES,10+ years,MORTGAGE,78000,debt_consolidation,NC,United States
283165,10000, 36 months,7.89%,312.86,A,A5,Nurse,2 years,MORTGAGE,42000,credit_card,FL,United States
125661,12600, 60 months,19.99%,333.76,E,E4,Store operations lead,10+ years,RENT,35000,debt_consolidation,TN,United States
208156,10800, 60 months,12.29%,241.83,C,C1,0,n/a,MORTGAGE,21600,debt_consolidation,TN,United States
242815,16000, 60 months,13.99%,372.21,C,C4,Manager,8 years,MORTGAGE,98000,home_improvement,TX,United States
19828,20000, 60 months,7.89%,404.48,A,A5,0,n/a,MORTGAGE,65000,credit_card,TX,United States
397607,28775, 60 months,15.59%,693.5,D,D1,Managing Director,8 years,OWN,60000,credit_card,TX,United States
284695,28000, 60 months,9.99%,594.78,B,B3,Clinical Lab Scientist,< 1 year,MORTGAGE,175000,major_purchase,TX,United States
307315,4000, 36 months,13.33%,135.42,C,C3,machinist,2 years,RENT,47000,debt_consolidation,FL,United States
288695,10000, 36 months,7.89%,312.86,A,A5,0,n/a,RENT,38211,debt_consolidation,California,United States
159931,5000, 36 months,11.53%,164.96,B,B5,Caseworker,10+ years,MORTGAGE,45000,debt_consolidation,TX,United States
174163,14500, 36 months,8.18%,455.59,B,B1,Marketing Director,9 years,RENT,93000,debt_consolidation,California,United States
385056,9600, 36 months,8.19%,301.68,A,A5,Driver,3 years,RENT,52000,credit_card,GA,United States
227171,6050, 36 months,25.78%,243.05,F,F5,hosekepeen,4 years,RENT,25000,house,California,United States
69694,1500, 36 months,13.18%,50.68,C,C3,machine operator,10+ years,RENT,35000,other,WI,United States
274343,15000, 36 months,13.99%,512.6,C,C4,Key Account Manager,6 years,RENT,100000,debt_consolidation,California,United States
122565,8000, 36 months,12.29%,266.83,C,C1,Duty Manager,6 years,RENT,55802,debt_consolidation,GA,United States
146820,17000, 36 months,13.99%,580.94,C,C4,Store Manager ,< 1 year,MORTGAGE,50000,medical,GA,United States
211231,15000, 36 months,13.99%,512.6,C,C4,HR Director,10+ years,RENT,98000,debt_consolidation,OH,United States
403826,35000, 60 months,19.24%,912.55,E,E2,Project Leader,2 years,MORTGAGE,125000,debt_consolidation,Massachusetts,United States
106865,35000, 36 months,12.69%,1174.07,C,C2,Senior Instructor,2 years,MORTGAGE,85000,debt_consolidation,ND,United States
275169,6600, 36 months,19.19%,242.57,E,E3,tray aid/ housekepper,2 years,OWN,22000,debt_consolidation,MS,United States
318999,10000, 36 months,11.53%,329.91,B,B5,Management Accountant,2 years,RENT,64000,debt_consolidation,TX,United States
102230,24000, 60 months,18.25%,612.72,E,E1,Financial Planning Specialist,4 years,RENT,123000,debt_consolidation,California,United States
344199,6000, 36 months,12.69%,201.27,C,C2,Help Desk Associate,3 years,RENT,32000,debt_consolidation,NV,United States
326345,28000, 60 months,7.89%,566.27,A,A5,UX Designer,1 year,OWN,70000,debt_consolidation,MI,United States
157752,7800, 36 months,10.99%,255.33,B,B4,Service Desk Analyst,< 1 year,RENT,34560,debt_consolidation,California,United States
263040,13000, 60 months,12.29%,291.09,C,C1,General Manager,10+ years,RENT,80000,debt_consolidation,California,United States
335818,9800, 36 months,6.68%,301.17,A,A3,Construction & General Ledger Accountant,1 year,MORTGAGE,75000,debt_consolidation,FL,United States
48895,10000, 36 months,9.17%,318.79,B,B2,owner,10+ years,MORTGAGE,32000,credit_card,PA,United States
1449,15000, 36 months,17.27%,536.81,D,D3,Merchandizer,10+ years,RENT,65000,debt_consolidation,California,United States
386602,24000, 60 months,8.67%,494.37,B,B1,OWNER,10+ years,MORTGAGE,65000,debt_consolidation,LA,United States
50355,5000, 36 months,12.59%,167.49,C,C2,Ultrasound Tecnologist,5 years,MORTGAGE,60000,debt_consolidation,FL,United States
73726,12000, 60 months,13.18%,274.15,C,C3,Test Operator,4 years,RENT,40000,debt_consolidation,Arizona,United States
316004,12800, 36 months,7.89%,400.46,A,A5,operations specialist,< 1 year,MORTGAGE,60000,home_improvement,TX,United States
83656,15000, 60 months,12.29%,335.87,C,C1,Supervisor,3 years,RENT,60000,credit_card,California,United States
406131,35000, 36 months,13.66%,1190.45,C,C3,Senior Analyst,7 years,MORTGAGE,117000,credit_card,Maryland,United States
409684,7000, 36 months,12.39%,233.81,C,C1,0,n/a,MORTGAGE,35000,debt_consolidation,OR,United States
178398,10000, 36 months,12.29%,333.53,C,C1,HRO,7 years,RENT,48000,debt_consolidation,California,United States
224851,1800, 36 months,12.29%,60.04,C,C1,Credentials and Contract Specialist,10+ years,MORTGAGE,53745,other,California,United States
125773,12000, 36 months,8.18%,377.04,B,B1,machine operator,10+ years,RENT,50000,debt_consolidation,CT,United States
22055,14400, 60 months,13.67%,332.61,C,C4,Risk Manager,1 year,RENT,33000,debt_consolidation,GA,United States
159834,14000, 36 months,7.89%,438,A,A5,Mechanic,1 year,MORTGAGE,83000,debt_consolidation,NV,United States
34763,5000, 36 months,8.38%,157.56,B,B1,OWNER,2 years,RENT,62400,debt_consolidation,NY,United States
88486,15000, 60 months,14.65%,354.1,C,C5,administration,10+ years,MORTGAGE,63864,debt_consolidation,VA,United States
414191,18000, 60 months,17.14%,448.71,D,D4,Underwriter,1 year,MORTGAGE,48000,debt_consolidation,TX,United States
382243,17000, 36 months,11.99%,564.57,B,B5,Producer,1 year,RENT,80000,credit_card,FL,United States
77240,14600, 36 months,14.33%,501.34,C,C5,Machinist ,10+ years,MORTGAGE,80000,debt_consolidation,TX,United States
268792,3125, 36 months,15.61%,109.27,D,D1,Owner,1 year,RENT,86000,debt_consolidation,NM,United States
100030,15000, 36 months,12.29%,500.3,C,C1,Compliance,4 years,RENT,81000,debt_consolidation,Massachusetts,United States
90516,7000, 36 months,15.61%,244.76,D,D1,driver,< 1 year,RENT,28800,small_business,California,United States
237840,30000, 60 months,19.19%,781.36,E,E3,VP Merchandising,10+ years,MORTGAGE,95000,debt_consolidation,FL,United States
113362,11000, 36 months,9.17%,350.67,B,B2,Counselor,10+ years,MORTGAGE,70000,debt_consolidation,TX,United States
62789,25000, 60 months,8.18%,509.07,B,B1,Physician Resident,< 1 year,RENT,56000,debt_consolidation,NJ,United States
103305,23750, 60 months,16.55%,584.52,D,D2,Inventory Manager,10+ years,MORTGAGE,60000,credit_card,IN,United States
290055,8500, 36 months,9.99%,274.24,B,B3,sales center manager,10+ years,MORTGAGE,65000,debt_consolidation,WY,United States
14451,15000, 36 months,7.89%,469.29,A,A5,Teacher,10+ years,RENT,65000,credit_card,VA,United States
22018,10000, 36 months,8.38%,315.12,B,B1,Sales,9 years,RENT,172000,debt_consolidation,California,United States
329498,28625, 60 months,19.52%,750.77,E,E3,Assistant Principal,10+ years,MORTGAGE,67490,debt_consolidation,NC,United States
38582,18000, 60 months,13.67%,415.76,C,C4,Teacher,10+ years,OWN,78000,home_improvement,GA,United States
45381,23900, 60 months,20.99%,646.45,E,E5,Manager,10+ years,RENT,150000,debt_consolidation,CO,United States
24324,15000, 60 months,17.86%,379.76,D,D5,Police Officer,10+ years,MORTGAGE,47000,debt_consolidation,TN,United States
91283,11200, 36 months,9.17%,357.05,B,B2,Teacher,6 years,MORTGAGE,42000,credit_card,TN,United States
223782,12825, 36 months,18.25%,465.27,E,E1,Guard,4 years,RENT,37727,vacation,MI,United States
367669,12000, 36 months,14.65%,413.94,C,C5,Sales,1 year,RENT,60000,debt_consolidation,TX,United States
410445,12500, 36 months,6.03%,380.45,A,A1,Psychologist,2 years,MORTGAGE,105000,credit_card,California,United States
108307,5800, 36 months,16.55%,205.49,D,D2,Senior Admissions Representative,8 years,MORTGAGE,60000,debt_consolidation,OH,United States
297492,12000, 36 months,9.99%,387.15,B,B3,District Finance Manager,3 years,MORTGAGE,56000,debt_consolidation,TX,United States
239052,7800, 36 months,12.69%,261.65,C,C2,office clerk,6 years,RENT,40000,credit_card,California,United States
356433,8000, 36 months,6.92%,246.73,A,A4,Instructor,< 1 year,RENT,45000,credit_card,Maryland,United States
272137,22500, 60 months,18.25%,574.42,E,E1,Supervisor,10+ years,MORTGAGE,45000,other,NC,United States
221268,1000, 36 months,10.99%,32.74,B,B4,Supervisor,9 years,OWN,40000,debt_consolidation,NM,United States
262161,10000, 60 months,9.99%,212.43,B,B3,Web Developer,8 years,MORTGAGE,115000,home_improvement,OH,United States
312413,2400, 36 months,13.33%,81.25,C,C3,Medical Driver,< 1 year,RENT,30000,other,California,United States
22337,35000, 60 months,18.49%,898.13,E,E2,HydroMeteorological Technicia,10+ years,MORTGAGE,81000,credit_card,CO,United States
